/*********************************************
 * OPL 22.1.1.0 Data

u = [0.32631620203529615, 0.3555385484862182, 0.08766703935276612, 0.20455642515645428, 0.47729832536506, 0.4675575432147527, 0.3750201127868329, 0.42372402353836963, 0.02435195537576837, 0.2678715091334521, 0.29709385558437407, 0.3750201127868329, 0.04870391075153674, 0.014611173225461021, 0.30196424665952776, 0.3847608949371402, 0.2581307269831447, 0.27761229128375936, 0.19968603408130062, 0.40911285031290856, 0.39450167708744754, 0.3652793306365255, 0.15585251440491754, 0.12175977687884185, 0.05357430182669041, 0.014611173225461021, 0.43346480568867696, 0.4188536324632159, 0.34092737526075717, 0.16559329655522492, 0.3555385484862182, 0.30196424665952776, 0.1315005590291492, 0.08279664827761246, 0.07305586612730511, 0.27761229128375936, 0.39937206816260123, 0.40424245923775487, 0.28735307343406674, 0.3360569841856034, 0.019481564300614693, 0.47729832536506, 0.19481564300614695, 0.23864916268253, 0.3896312860122939, 0.15098212332976388, 0.3457977663359108, 0.04870391075153674, 0.3847608949371402, 0.23864916268253, 0.14124134117945653, 0.2727419002086057, 0.3604089395613718, 0.038963128601229385, 0.019481564300614693, 0.1315005590291492, 0.15098212332976388, 0.19481564300614695, 0.3750201127868329, 0.19481564300614695, 0.32631620203529615, 0.10227821257822714, 0.3360569841856034, 0.12175977687884185, 0.16072290548007123, 0.3506681574110645, 0.4432055878389843, 0.04383351967638306, 0.43346480568867696, 0.4432055878389843, 0.4821687164402137, 0.12175977687884185, 0.32144581096014246, 0.2581307269831447, 0.07792625720245877, 0.43833519676383065, 0.31657541988498883, 0.23377877160737634, 0.28248268235891305, 0.1315005590291492, 0.04870391075153674, 0.2678715091334521, 0.40911285031290856, 0.06331508397699775, 0.10227821257822714, 0.19481564300614695, 0.42372402353836963, 0.04870391075153674, 0.30683463773468145, 0.29222346450922043, 0.04383351967638306, 0.4188536324632159, 0.43346480568867696, 0.29222346450922043, 0.034092737526075716, 0.2727419002086057, 0.28735307343406674, 0.19481564300614695, 0.47729832536506, 0.33118659311044985, 0.39937206816260123, 0.3604089395613718, 0.4821687164402137, 0.09740782150307348, 0.02435195537576837, 0.16072290548007123, 0.20942681623160794, 0.16072290548007123, 0.3117050288098351, 0.20942681623160794, 0.1266301679539955, 0.06818547505215143, 0.3701497217116792, 0.41398324138806225, 0.1266301679539955, 0.3652793306365255, 0.462687152139599, 0.0925374304279198, 0.08766703935276612, 0.0, 0.20942681623160794, 0.2630011180582984, 0.4821687164402137, 0.43346480568867696, 0.224037989457069, 0.004870391075153673, 0.1899452519309933, 0.2727419002086057, 0.40911285031290856, 0.39937206816260123, 0.43346480568867696, 0.2435195537576837, 0.3750201127868329, 0.07305586612730511, 0.23864916268253, 0.21429720730676163, 0.42859441461352327, 0.23864916268253, 0.14124134117945653, 0.12175977687884185, 0.4821687164402137, 0.15585251440491754, 0.14124134117945653, 0.22890838053222265, 0.4821687164402137, 0.3360569841856034, 0.02435195537576837, 0.40424245923775487, 0.06818547505215143, 0.08279664827761246, 0.4529463699892917, 0.3701497217116792, 0.3896312860122939, 0.0, 0.04870391075153674, 0.4821687164402137, 0.20455642515645428, 0.30196424665952776, 0.1120189947285345, 0.07305586612730511, 0.3798905038619866, 0.47729832536506, 0.4675575432147527, 0.34092737526075717, 0.10714860365338082, 0.3896312860122939, 0.11688938580368817, 0.009740782150307346, 0.28735307343406674, 0.27761229128375936, 0.4821687164402137, 0.3506681574110645, 0.3117050288098351, 0.058444692901844085, 0.1315005590291492, 0.02435195537576837, 0.4675575432147527, 0.1266301679539955, 0.05357430182669041, 0.06818547505215143, 0.448075978914138, 0.462687152139599, 0.27761229128375936, 0.21916759838191532, 0.029222346450922042, 0.13637095010430286, 0.15585251440491754, 0.40911285031290856, 0.3555385484862182, 0.3604089395613718, 0.47729832536506, 0.19968603408130062, 0.004870391075153673, 0.47242793428990626, 0.21916759838191532, 0.4675575432147527, 0.014611173225461021, 0.14611173225461022, 0.02435195537576837, 0.3506681574110645, 0.33118659311044985, 0.07792625720245877, 0.4675575432147527, 0.19481564300614695, 0.07792625720245877, 0.4578167610644453, 0.04383351967638306, 0.23864916268253, 0.19481564300614695, 0.1899452519309933, 0.4821687164402137, 0.40911285031290856, 0.3117050288098351, 0.43346480568867696, 0.47729832536506, 0.3750201127868329, 0.3798905038619866, 0.1120189947285345, 0.19968603408130062, 0.1120189947285345, 0.33118659311044985, 0.23864916268253, 0.12175977687884185, 0.11688938580368817, 0.06331508397699775, 0.34092737526075717, 0.0925374304279198, 0.3555385484862182];

l = [0.03263162020352962, 0.03555385484862182, 0.008766703935276612, 0.02045564251564543, 0.047729832536506006, 0.046755754321475274, 0.037502011278683293, 0.04237240235383696, 0.002435195537576837, 0.02678715091334521, 0.02970938555843741, 0.037502011278683293, 0.004870391075153674, 0.0014611173225461023, 0.03019642466595278, 0.038476089493714026, 0.02581307269831447, 0.027761229128375937, 0.019968603408130062, 0.04091128503129086, 0.03945016770874476, 0.036527933063652554, 0.015585251440491756, 0.012175977687884185, 0.005357430182669041, 0.0014611173225461023, 0.043346480568867696, 0.04188536324632159, 0.034092737526075716, 0.01655932965552249, 0.03555385484862182, 0.03019642466595278, 0.01315005590291492, 0.008279664827761246, 0.0073055866127305115, 0.027761229128375937, 0.039937206816260125, 0.04042424592377549, 0.028735307343406676, 0.03360569841856034, 0.0019481564300614694, 0.047729832536506006, 0.019481564300614696, 0.023864916268253003, 0.03896312860122939, 0.01509821233297639, 0.03457977663359108, 0.004870391075153674, 0.038476089493714026, 0.023864916268253003, 0.014124134117945653, 0.027274190020860574, 0.03604089395613718, 0.003896312860122939, 0.0019481564300614694, 0.01315005590291492, 0.01509821233297639, 0.019481564300614696, 0.037502011278683293, 0.019481564300614696, 0.03263162020352962, 0.010227821257822714, 0.03360569841856034, 0.012175977687884185, 0.016072290548007125, 0.03506681574110645, 0.04432055878389843, 0.004383351967638306, 0.043346480568867696, 0.04432055878389843, 0.04821687164402137, 0.012175977687884185, 0.03214458109601425, 0.02581307269831447, 0.007792625720245878, 0.04383351967638307, 0.031657541988498884, 0.023377877160737637, 0.028248268235891306, 0.01315005590291492, 0.004870391075153674, 0.02678715091334521, 0.04091128503129086, 0.0063315083976997755, 0.010227821257822714, 0.019481564300614696, 0.04237240235383696, 0.004870391075153674, 0.030683463773468145, 0.029222346450922046, 0.004383351967638306, 0.04188536324632159, 0.043346480568867696, 0.029222346450922046, 0.0034092737526075717, 0.027274190020860574, 0.028735307343406676, 0.019481564300614696, 0.047729832536506006, 0.03311865931104498, 0.039937206816260125, 0.03604089395613718, 0.04821687164402137, 0.009740782150307348, 0.002435195537576837, 0.016072290548007125, 0.020942681623160795, 0.016072290548007125, 0.03117050288098351, 0.020942681623160795, 0.012663016795399551, 0.0068185475052151435, 0.03701497217116792, 0.04139832413880623, 0.012663016795399551, 0.036527933063652554, 0.0462687152139599, 0.00925374304279198, 0.008766703935276612, 0.0, 0.020942681623160795, 0.02630011180582984, 0.04821687164402137, 0.043346480568867696, 0.0224037989457069, 0.00048703910751536736, 0.01899452519309933, 0.027274190020860574, 0.04091128503129086, 0.039937206816260125, 0.043346480568867696, 0.02435195537576837, 0.037502011278683293, 0.0073055866127305115, 0.023864916268253003, 0.021429720730676165, 0.04285944146135233, 0.023864916268253003, 0.014124134117945653, 0.012175977687884185, 0.04821687164402137, 0.015585251440491756, 0.014124134117945653, 0.022890838053222267, 0.04821687164402137, 0.03360569841856034, 0.002435195537576837, 0.04042424592377549, 0.0068185475052151435, 0.008279664827761246, 0.045294636998929175, 0.03701497217116792, 0.03896312860122939, 0.0, 0.004870391075153674, 0.04821687164402137, 0.02045564251564543, 0.03019642466595278, 0.01120189947285345, 0.0073055866127305115, 0.03798905038619866, 0.047729832536506006, 0.046755754321475274, 0.034092737526075716, 0.010714860365338082, 0.03896312860122939, 0.011688938580368818, 0.0009740782150307347, 0.028735307343406676, 0.027761229128375937, 0.04821687164402137, 0.03506681574110645, 0.03117050288098351, 0.005844469290184409, 0.01315005590291492, 0.002435195537576837, 0.046755754321475274, 0.012663016795399551, 0.005357430182669041, 0.0068185475052151435, 0.0448075978914138, 0.0462687152139599, 0.027761229128375937, 0.021916759838191534, 0.0029222346450922046, 0.013637095010430287, 0.015585251440491756, 0.04091128503129086, 0.03555385484862182, 0.03604089395613718, 0.047729832536506006, 0.019968603408130062, 0.00048703910751536736, 0.047242793428990626, 0.021916759838191534, 0.046755754321475274, 0.0014611173225461023, 0.014611173225461023, 0.002435195537576837, 0.03506681574110645, 0.03311865931104498, 0.007792625720245878, 0.046755754321475274, 0.019481564300614696, 0.007792625720245878, 0.045781676106444534, 0.004383351967638306, 0.023864916268253003, 0.019481564300614696, 0.01899452519309933, 0.04821687164402137, 0.04091128503129086, 0.03117050288098351, 0.043346480568867696, 0.047729832536506006, 0.037502011278683293, 0.03798905038619866, 0.01120189947285345, 0.019968603408130062, 0.01120189947285345, 0.03311865931104498, 0.023864916268253003, 0.012175977687884185, 0.011688938580368818, 0.0063315083976997755, 0.034092737526075716, 0.00925374304279198, 0.03555385484862182];

rcv = [25628.030482496164, 22071.53059655256, 20496.633530990046, 23193.477825532475, 22131.516071456743, 24656.736021263463, 23806.511210717083, 20566.43343623922, 17520.745565260873, 17001.073899751944, 20791.58662511796, 25123.907773258456, 16920.45030369206, 26167.420170508078, 25076.063054599334, 23563.19544925649, 26784.280207682896, 18493.414022797064, 25933.524843644875, 19612.657159323, 26967.941380274708, 22456.46498292432, 19227.140256887305, 21179.18413295752, 19965.564444978536, 20110.857650444494, 21433.888332157137, 17611.20957236072, 17268.899250123814, 26614.629623164183, 25747.222952508193, 24527.750029539435, 20370.857849461958, 19689.07834944824, 17737.8001170665, 27298.181925913188, 17588.82828480743, 26579.136477855827, 26929.329654810506, 26707.543801792835, 27716.44779772847, 23896.948266265135, 18242.368257526414, 27558.89162419377, 19438.761068011692, 20373.88028377061, 24763.947805996613, 18787.12277888102, 27112.89081736061, 23462.19719363169, 17360.150259699963, 23731.030792711863, 18667.79115581357, 27010.141599607174, 21712.763272402502, 21867.6840722069, 25409.74075134156, 18318.220735990464, 19562.593182242123, 24043.930216960092, 18085.51344463903, 27116.53521231276, 27419.002621182644, 22486.171463255996, 25271.122819848362, 22193.31912741036, 26163.30034892414, 17307.69118554559, 17863.718635835685, 24187.32108626498, 20841.42293830704, 18893.095853154067, 18666.77993013793, 22439.54205852004, 20715.34733063249, 25559.077477792707, 26062.202833112755, 16991.492783476187, 23237.375509481328, 22742.85822999797, 24817.094901096294, 20866.73600293331, 16978.482524802443, 25589.85641887411, 17864.64401011816, 18739.978038684243, 18059.240599189972, 19578.256464540955, 20151.412039687137, 18029.949682797782, 24215.705235187485, 25294.145675898846, 21275.989603021197, 17071.384646435108, 26976.72092765499, 18730.455518636016, 20857.72067132352, 23029.077466132174, 22101.068668705804, 21773.79787389117, 17040.463277088376, 17262.08022450044, 26088.019262648002, 20398.751312092514, 22845.86343743058, 23820.809478635143, 19919.67716857822, 25954.822369501555, 20607.02154825144, 22520.283409831827, 20823.194727512324, 23866.340625429042, 27403.07670526376, 22763.464585629976, 27414.680762240925, 27565.439172691804, 18022.231167603048, 25166.34974730848, 22478.57333659179, 20843.880486935414, 26412.51327313754, 20278.551475792803, 21489.57543574099, 27822.773098058504, 24128.406428335984, 21747.0681003064, 23183.083397037262, 22945.41344388996, 16735.47935176299, 19884.46677812495, 26467.053105110732, 17707.721196224535, 19539.261713566204, 20754.89823249793, 17078.477713028416, 23600.649732216316, 20828.88483261692, 17401.214424273465, 22394.5968491941, 23338.430997271775, 19580.29795161791, 25442.703105410008, 17647.563154737807, 21468.265145740963, 18014.85022501929, 20800.61458426339, 19159.1747194203, 17356.486470238484, 18170.839123227448, 17195.806161817873, 25319.244190724217, 22979.87712367437, 18957.55656114628, 27656.471820654486, 25234.94813572772, 24979.132268563146, 27675.21876222611, 23846.82224883035, 21616.3412159481, 25768.018276885887, 25975.03585819144, 27233.586350140387, 26560.79940071505, 21038.49443881287, 21843.677879358525, 22529.35286496076, 27238.29190701575, 22463.138090171662, 23219.985222233343, 19952.612211328862, 17432.464468530365, 17889.277813885896, 20343.0092733715, 19234.423055136314, 22950.61598013886, 17248.92559259735, 25730.88533325942, 22616.358359259597, 23281.25361076611, 17695.737523351, 27925.73185377444, 25290.46006534907, 26683.794712718205, 17073.360373577176, 23728.67644525382, 21358.58971406034, 24531.7358531707, 17423.449305157428, 19015.63809715291, 25782.398862726408, 26397.433014779857, 17672.96054439589, 24242.109709961413, 20904.333938366584, 20214.079602860038, 18334.143382241782, 16755.12853847148, 20642.72768411, 20160.86442382797, 21834.021949701775, 24913.371342885046, 18137.267519459503, 21870.80840517252, 25026.745666625677, 27198.019887657218, 18739.29682236023, 27099.941355834417, 19600.429556644507, 26472.006388592174, 22509.15812272315, 24195.69448460916, 26046.620005546174, 25424.40122539652, 21086.33500845277, 19671.953206024416, 27776.168758839358, 19271.16684284768, 27566.622454017663, 23888.276547318783, 19552.79294516273, 18326.493010057413, 18291.325291731177, 24278.72154303344, 24067.013071493926, 23500.976524829646, 24323.279629537938, 25134.38822082008, 23463.89488299315, 20825.75254387239, 20551.772491626274, 22820.392930379912, 26270.852277537888, 21983.21750512193, 22991.17975899546, 21280.854316890545, 23864.316152918727, 25697.074537252694, 19639.132253095555, 19436.706257388614, 21650.455732723163, 18166.896817811623, 17549.394829138313, 19727.99678890934, 23783.153344622348, 17066.956693951888, 18508.35966723395, 21105.51229861512, 20099.57628253244, 20950.530024677977, 25287.78484771349, 25227.818564066725, 23090.04143638638, 26322.059970084665, 19010.936194861133, 23100.756034396243, 21360.084579891867, 25435.338247014108, 23608.97291172973, 21305.108559890556, 27237.88120105977, 26175.67424225292, 27270.407031185812, 19031.96952996681, 18867.799353436254, 24583.278666856007, 22525.437606667678, 21710.876208245285, 23892.76947965991, 24173.63175254887, 21655.84525694296, 18300.00632494497, 20006.44258977467, 25127.747473219602, 20508.8516732242, 18022.376603338107, 22331.7174896871, 17181.127687843204, 27385.079778285362, 25793.479143903747, 23053.470697659486, 17875.808998559543, 21919.162389101795, 26262.39608080944, 21756.61463822113, 22507.360923071614, 19061.674334061165, 24043.63720981415, 18690.039791904535, 21860.417977917838, 23180.302026860765, 25357.56347895854, 17509.74008391547, 25135.8909780015, 25388.21610494348, 23030.190909381243];

tcv = [102873.60710974113, 102173.22104931681, 99697.93422867719, 95026.13428289123, 95513.83957611056, 96944.05209006925, 97242.20617834688, 98428.1910028105, 104219.15254896267, 98268.65671598462, 91594.9744983387, 98314.66681382197, 103990.88845143291, 99511.5341973678, 101011.8815718911, 96003.8165292421, 90995.72301359581, 95653.72437963018, 100315.32019633618, 101515.17801107616, 90822.42576373418, 105480.21454999229, 102067.49618798419, 93728.31331591483, 100237.19304273558, 95615.40066020747, 100700.59768674272, 99802.48082044005, 100023.8071934501, 100670.08808792559, 91556.19886670956, 93271.3367069594, 102015.83977513746, 99303.33980181093, 94662.23950987362, 104892.86935806085, 99102.00733134321, 92076.32793044097, 104427.94050112099, 101302.65181626075, 100719.59389296657, 97263.6435954758, 97295.16961208326, 90876.57228448354, 97499.7759179438, 92841.90755198462, 101064.66914386148, 99749.30725095508, 90949.90509277949, 91537.82889705496, 104623.47093715752, 96273.76070081942, 94119.02082633207, 96782.44819637948, 92023.53805138911, 97687.65942579134, 105332.33207489621, 102638.36702407671, 98030.20927959544, 104388.30596139046, 97244.4231122675, 104903.35766143102, 102173.01409014975, 91986.69615580037, 104571.6020371719, 98193.15430441522, 94682.7938323971, 103768.04639999068, 92824.1314905758, 92386.5187889259, 91098.72274156965, 95465.83202362212, 95870.96767500826, 105446.32020995248, 103910.34201390497, 104530.24936007755, 92268.8240489435, 99488.4410312034, 97486.8268742398, 100722.73109043317, 92547.9680660793, 100157.99628832754, 105277.75521074183, 99504.41703605719, 94550.09365200938, 104464.51714063245, 102923.1553692926, 99133.33811920951, 104950.92272414196, 104105.92873465818, 104326.77596140071, 102990.57750748505, 95001.82276876761, 97900.36717613979, 95096.50721222923, 91075.69378849414, 102071.55562803354, 93140.25209170746, 91714.74270744085, 100589.0515281713, 98343.95667449168, 92321.40095233286, 96001.66711287618, 97905.5712824109, 96520.11807318387, 105481.35589974877, 98718.91929551812, 105377.28801087511, 93605.69825859803, 94837.42478873636, 96379.18486674535, 100030.03383359015, 100268.77834620934, 101048.49448657791, 98513.58250518859, 102100.1353028183, 96633.46703853786, 98664.16198369443, 95410.64079252772, 97748.81817707629, 93368.26237814617, 96023.43162122087, 93136.0620859871, 92777.98079804484, 96609.24435689415, 100010.32619908155, 104402.94331590604, 98449.41512177241, 94763.79918070608, 92193.48840672783, 99310.70024959277, 93364.06736564299, 99507.5353616124, 100816.5960102473, 93247.53711652168, 101178.46060704728, 96162.19451541224, 102685.42259510556, 93105.94394497102, 92586.22006321854, 96383.02028046027, 101782.94998622878, 99844.94010102765, 94863.37707995478, 90920.4294778778, 92434.10055779947, 104075.55228873572, 97809.28773245997, 92015.58936237167, 102507.52015166974, 101060.0149324072, 100453.61591757587, 103116.37594615703, 93485.44877505985, 91423.73237215885, 99928.99144133681, 99443.91961109865, 102503.70750661303, 92834.4400893403, 93960.42649254261, 95358.04955861456, 96202.43839456851, 97174.94562191662, 93860.14145273196, 103316.58163566935, 94885.52042980619, 100102.41397557856, 103087.70851477637, 92256.62445486402, 93153.17821249839, 104323.73308142132, 102746.30358169682, 94653.6279717691, 91727.5278542609, 93842.48502773428, 92151.2872086701, 104588.82190273459, 97111.11459474723, 96113.81855033975, 92234.87875645357, 100064.05495197688, 98177.46436965831, 95126.98744791865, 92848.9553099982, 102134.15906988371, 98159.15014447336, 98706.25885885884, 98937.31982010767, 101333.23512618218, 94348.03245997994, 96306.11333859047, 95817.0447543092, 96233.14373452742, 98505.12489700977, 93772.33885150417, 102074.74897660938, 103604.21092989606, 99113.40492332006, 94344.05725841728, 98976.75507798293, 92392.82191548588, 91310.25426958456, 104524.77505410742, 91161.76735409175, 95929.10719459646, 93922.78930963545, 98826.275921467, 97516.97157765696, 100241.41491651139, 98717.1782540031, 105239.8690696715, 98629.90164354321, 95327.68087288017, 105204.17231258389, 95804.14039437163, 99470.0945823234, 103869.48584708752, 93326.31899634156, 102365.42979825426, 92850.15285344986, 95276.50418514949, 93009.88656362155, 99278.43253885432, 98174.81865519653, 98123.38993900859, 104481.28512801493, 91791.11414547553, 104717.61520327919];

tcf = [4994.0, 5441.22, 1341.67, 3130.57, 7304.65, 7155.58, 5739.37, 6484.74, 372.69, 4099.55, 4546.77, 5739.37, 745.37, 223.61, 4621.31, 5888.44, 3950.48, 4248.62, 3056.03, 6261.13, 6037.52, 5590.3, 2385.19, 1863.43, 819.91, 223.61, 6633.82, 6410.21, 5217.61, 2534.27, 5441.22, 4621.31, 2012.51, 1267.13, 1118.06, 4248.62, 6112.06, 6186.59, 4397.7, 5143.07, 298.15, 7304.65, 2981.49, 3652.33, 5962.98, 2310.66, 5292.15, 745.37, 5888.44, 3652.33, 2161.58, 4174.09, 5515.76, 596.3, 298.15, 2012.51, 2310.66, 2981.49, 5739.37, 2981.49, 4994.0, 1565.28, 5143.07, 1863.43, 2459.73, 5366.68, 6782.89, 670.84, 6633.82, 6782.89, 7379.19, 1863.43, 4919.46, 3950.48, 1192.6, 6708.35, 4844.92, 3577.79, 4323.16, 2012.51, 745.37, 4099.55, 6261.13, 968.98, 1565.28, 2981.49, 6484.74, 745.37, 4695.85, 4472.24, 670.84, 6410.21, 6633.82, 4472.24, 521.76, 4174.09, 4397.7, 2981.49, 7304.65, 5068.53, 6112.06, 5515.76, 7379.19, 1490.75, 372.69, 2459.73, 3205.1, 2459.73, 4770.39, 3205.1, 1937.97, 1043.52, 5664.83, 6335.67, 1937.97, 5590.3, 7081.04, 1416.21, 1341.67, 0.0, 3205.1, 4025.01, 7379.19, 6633.82, 3428.71, 74.54, 2906.95, 4174.09, 6261.13, 6112.06, 6633.82, 3726.86, 5739.37, 1118.06, 3652.33, 3279.64, 6559.28, 3652.33, 2161.58, 1863.43, 7379.19, 2385.19, 2161.58, 3503.25, 7379.19, 5143.07, 372.69, 6186.59, 1043.52, 1267.13, 6931.97, 5664.83, 5962.98, 0.0, 745.37, 7379.19, 3130.57, 4621.31, 1714.36, 1118.06, 5813.91, 7304.65, 7155.58, 5217.61, 1639.82, 5962.98, 1788.89, 149.07, 4397.7, 4248.62, 7379.19, 5366.68, 4770.39, 894.45, 2012.51, 372.69, 7155.58, 1937.97, 819.91, 1043.52, 6857.43, 7081.04, 4248.62, 3354.18, 447.22, 2087.04, 2385.19, 6261.13, 5441.22, 5515.76, 7304.65, 3056.03, 74.54, 7230.12, 3354.18, 7155.58, 223.61, 2236.12, 372.69, 5366.68, 5068.53, 1192.6, 7155.58, 2981.49, 1192.6, 7006.5, 670.84, 3652.33, 2981.49, 2906.95, 7379.19, 6261.13, 4770.39, 6633.82, 7304.65, 5739.37, 5813.91, 1714.36, 3056.03, 1714.36, 5068.53, 3652.33, 1863.43, 1788.89, 968.98, 5217.61, 1416.21, 5441.22];
 
